text,true_label,pred_prob,pred_label,pred_cat
 Tencent revealed the real number of deaths.		,0,0.00047845062,,不确定
 Demonstrations against Chinese people in Italy.		,0,0.0005699178,,不确定
 Racist scene against Chinese people in the metro in Belgium.		,0,0.0006713831,,不确定
 Panic scene in Germany with people rushing into a supermarket.		,0,0.00045656651,,不确定
 Demonstrations against Chinese people in Italy.		,0,0.0005699178,,不确定
 Racist scene against Chinese people in the metro in Belgium.		,0,0.0006713831,,不确定
" If your nose is running you don't have COVID-19. The virus dies at 27 degrees celsius, thererfore you should drink hot water or tea. The most common way to get infected is to touch surfaces. Every normal mask can filter the virus because it is very big.		",0,0.00050894223,,不确定
 No more deaths from COVID-19 as Israeli scientists have discovered a vaccine.		,0,0.00048580245,,不确定
 Japanese doctors claim drinking water every 15 minutes prevents COVID-19.		,0,0.00051514624,,不确定
 Muslim People in China seeking refuge in Islam by reading Quran to save themselves from COVID-19.		,0,0.0006403318,,不确定
 Anti-Malaria Drug Chloroquine Is A Cure For coronavirus.		,0,0.000556097,,不确定
 AIIMS (Indian medical institute) team has said that Toddy has medicinal properties to cure coronavirus.		,0,0.000699522,,不确定
" ""Arsenic album-30 homeopathic medicine can prevent coronavirus. Information given by Ministry of AYUSH.""		",0,0.00056643964,,不确定
 Coronavirus dies at a temperature above 26-27 degrees Celsius as per UNICEF.		,0,0.00049723283,,不确定
 Indian yoga guru Baba Ramdev has been infected with coronavirus.		,0,0.000589617,,不确定
 Retirement benefits reduced by 50% in April in Italy.		,0,0.00060930935,,不确定
" President Vucic claims that no one said coronavirus is the ""funniest"" virus.		",0,0.0004784501,,不确定
 Malaga closes nurseries due to coronavirus.		,0,0.0005396493,,不确定
 Neuroscientist Rodolfo Llin s says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.		,0,0.00049182243,,不确定
 Seven ambulance workers are infected with coronavirus in Catalonia.		,0,0.00045427246,,不确定
 Pedro S nchez has a medical team of 14 people to take care of him since the coronavirus crisis.		,0,0.0004738561,,不确定
 Madrid is going to close its borders due to the coronavirus.		,0,0.00045656692,,不确定
 Neuroscientist Rodolfo Llin s says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.		,0,0.00049182243,,不确定
" ""NYC man drops dead in middle of street?  suspected coronavirus!""		",0,0.00045189768,,不确定
" The health insurance industry has ""agreed to waive all co-payments for coronavirus treatments.""		",0,0.00059891806,,不确定
" ""MSNBC actually said on air 'I hope enough people die from coronavirus that it harms Trump's re-election.'""		",0,0.00082332053,,不确定
 Drinking water in which garlic was boiled will cure you from COVID-19.		,0,0.00046575928,,不确定
 OMS staff member is spreading coronavirus on purpose.		,0,0.0004901705,,不确定
 Researchers in Taiwan provided a series of checks we can perform ourselves as a form of self-diagnosis for the new coronavirus every morning.		,0,0.0004960397,,不确定
 Saint Luke's Hospital of the USA says consuming alcohol can reduce the risk of COVID-19.		,0,0.00049626676,,不确定
 News channels suggest drinking tulsi and noni juice will help prevent the novel coronavirus.		,0,0.00046799533,,不确定
 Consuming onion and salt followed by a glass of water can cure coronavirus.		,0,0.00049771,,不确定
 Most countries affected by COVID-19 are along the same 40-degree north latitude.		,0,0.00062427163,,不确定
 Indian President Ramnath Kovind pouring gaumutra (cow urine) on globe to prevent coronavirus.		,0,0.0005901053,,不确定
" A worker at the Prince hotel in Mehdipatnam (Hyderbad, India) has tested positive for coronavirus.		",0,0.00065623864,,不确定
 Drinking water every 15 minutes will protect you from getting coronavirus.		,0,0.00046246455,,不确定
 Elderly people are left to die in an Italian hospital near Milan.		,0,0.0006133865,,不确定
 COVID-19 is cured with hot water and baking soda.		,0,0.0006552499,,不确定
" A doctor from North Macedonia states that the new coronavirus outbreak  is a conspiracy against humanity or a conspiracy of the pharmaceutical industry for profit, and that the new coronavirus is not dangerous.		",0,0.00054668676,,不确定
 Iranians have published a report saying that coronavirus is a biological warfare.		,0,0.0004905362,,不确定
 Prime Minister Ana Brnabic claimed that the number of respirators is a state secret in all countries.		,0,0.00078206375,,不确定
 Viral audio from WhatsApp in which a doctor from the hospital Fundaci¢n Jimnez D¡az in Madrid claims that there are two young patients in very bad condition because of coronavirus and there are no more respirators in intensive care units.		,0,0.00049315963,,不确定
 Zamora has canceled Holy week due to the coronavirus.		,0,0.0004824294,,不确定
" Catalonia, Valencia and Aragon cancel classes in schools, colleges and universities because of coronavirus outbreak.		",0,0.0006094506,,不确定
" China has announced the success of Egyptian serum form Dr. Hala, Health Minister of Egypt, against coronavirus		",0,0.0005441225,,不确定
 Podemos spokesman Pablo Echenique is not in intensive care after getting infected with COVID-19.		,0,0.000930735,,不确定
 Education Ministry announces all students are passing the actual course without making exams because of coronavirus.		,0,0.00077497354,,不确定
 Private health insurance for public workers does not cover expenses related to coronavirus.		,0,0.00070583046,,不确定
 Spain ex-King Juan Carlos I has the coronavirus.		,0,0.0005960418,,不确定
" Live stream about the infected foreigners coming to Ukraine from Italy, which went viral.		",0,0.00047808565,,不确定
 The new coronavirus dies when a temperature around is 26-27 degrees Celsius.		,0,0.0005029486,,不确定
 The new coronavirus dies at a temperature of about 26-27 degrees Celsius.		,0,0.00052950176,,不确定
 Drinking alcohol and smoking helps preventing the new coronavirus from infecting the organism.		,0,0.00056307024,,不确定
 Of the Trump administration's European travel restrictions that exempt the U.K.,0,0.0006450943,,不确定
" Donald Trump claims Joe Biden ""was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best, with fast action of border closings and a 78% approval rating, the highest on record. His was lowest!""		",0,0.00057900307,,不确定
" ""During the 2009 swine flu outbreak, Biden made reckless comments unsupported by science & the experts. The Obama Admin had to clean up his mess & apologize for his ineptitude.""		",0,0.00049133867,,不确定
 The U.S. presidential election is canceled due to coronavirus.		,0,0.050495334,,不确定
 Australian hospital staff rolled in a Wilson volleyball to keep Tom Hanks company in quarantine.		,0,0.0004988948,,不确定
 A former and controversial CIA officer said coronavirus was made in a lab.		,0,0.0006590879,,不确定
 Says Tom Hanks has a volleyball to keep him company while he's quarantined.		,0,0.00052877865,,不确定
" If you donate blood, ""they HAVE to test you"" for coronavirus.		",0,0.00047416892,,不确定
" In 2007, ""The Simpsons"" predicted Tom Hanks would contract coronavirus in 2007.		",0,0.0006065434,,不确定
 COVID-19 came to the United States in 2019.		,0,0.0012254809,,不确定
" A secret invasion of 40,000 American troops immune to COVID-19 is ongoing in Europe.		",0,0.00046022332,,不确定
" COVID-19 is human-made, and an American biological weapon		",0,0.0008304437,,不确定
 Croatian president tells people to buy in bulk for at least 2 weeks.		,0,0.0005267493,,不确定
 Denmark has more coronavirus cases per capita than China.		,0,0.0005182902,,不确定
 The coronavirus outbreak is over in China.		,0,0.00049152615,,不确定
" A photo shows full vegan supermarket shelves, next to empty ones, with a caption saying ""even at a time of coronavirus, no one wants to eat vegan"".		",0,0.00053111353,,不确定
 People are panicked about a COVID-19 case at the Dakar Airport.		,0,0.0004850793,,不确定
" The Greek government and parliament knew about the new coronavirus pandemic before it occured and thus, in the summer of 2019, rushed to make the new penal codes instructions regarding the protective measures in case of a disease outbreak official.		",0,0.00048972096,,不确定
 Books predicted the coronavirus before it happened.		,0,0.00046950896,,不确定
 A viral message listing false and unrelated statements about coronavirus has falsely been attributed to the United Nations International Children's Emergency Fund (UNICEF).		,0,0.00055331236,,不确定
 Israel and USA have come up with a vaccine.		,0,0.0004629711,,不确定
 Indian Ministry of Health and Family Welfare issued an office memorandum declaring compulsory holiday in four Indian states.		,0,0.0009412232,,不确定
 Central government has announced blanket holiday for schools/colleges in 4 states in India.		,0,0.0004904885,,不确定
 COVID-19 Breeds Rapidly In Toilet Paper.		,0,0.0009031928,,不确定
 Staff of Gold Coast Hospital in Australia has gifted a volleyball to Tom Hanks in quarantine.		,0,0.00056080765,,不确定
 The health service in Ireland is asking people to stockpile food.		,0,0.00068180496,,不确定
 A photo claimed that a Lithuanian town of Mazeikiai is being cut off from the rest of the country due to outbreak of COVID-19.		,0,0.00074066734,,不确定
 A Facebook post claimed that a message from Stanford hospital gives advice to drink water every 15 minutes in order to prevent COVID-19		,0,0.0005843038,,不确定
" An image claims that hundreds of infected people are hidden in Lithuanian hospitals, and were taken to crematoriums.		",0,0.00048605644,,不确定
" An article about ""An Italian doctor working in China gives advice on avoiding infection.""		",0,0.0005209716,,不确定
" They are not looking for volunteers to be infected with COVID-19 in British laboratories for 4,000 euros.		",0,0.00057760114,,不确定
 Spanish Ministry of Interior is closing off Madrid.		,0,0.00050976756,,不确定
" Film ""Coronavirus"" predicted the current pandemic		",0,0.0005129002,,不确定
" A misleading chart being spread on Facebook, erroneously dubbing the new coronavirus the ""least deadly virus.""		",0,0.0005428153,,不确定
 The coronavirus scare began after impeachment.		,0,0.00051588763,,不确定
 Supermarkets are recalling coronavirus-infected toilet paper.		,0,0.00052473525,,不确定
 Man did pass along coronavirus infection at a WalMart in Louisiana.		,0,0.0005084576,,不确定
 NYC did implement a citywide quarantine.		,0,0.00070304656,,不确定
" In South Florida ""all children and adults must remain in their homes"" due to coronavirus.		",0,0.0012822327,,不确定
