text,true_label,pred_prob,pred_label
"Odisha's first Covid-19 positive man has come in contact with at least 129, officials said.
#Odisha #CoronavirusOutbreak https://www.indiatoday.in/india/story/odisha-coronavirus-covid19-patient-came-contact-129-people-1656196-2020-03-16 ",1,0.000997056,
"Chief Minister Sarbananda Sonowal has asked people to take precautions in the wake of the pandemic and not pay heed to any rumours.
#Assam #coronavirus #Covid_19 https://www.indiatoday.in/india/story/coronavirus-scare-doctor-couple-who-returned-from-saudi-arabia-quarantined-in-assam-1655560-2020-03-14 ",1,0.000997461,
"""Many people working in the hospitals  doctors, nurses, so many of us  are parents. Across the U.S., workers who are responding to the coronavirus pandemic are fighting to retain custody of their children amid fears of Covid-19.  https://nyti.ms/39XReuA ",1,0.000998125,
"The Supreme Court on Wednesday took note of the non-availability of mid-day meals to children as schools in many parts of the country have been shut due to the #coronavirus (COVID-19) pandemic.

 http://bit.ly/2QrfhuP ",1,0.000998167,
"Wilson Jerman, who served 11 U.S. presidents as a cleaner, butler and elevator operator, died on Saturday in Virginia from Covid-19. He was 91.  https://nyti.ms/36jpdgI ",1,0.000998385,
"Trump's staff cuts have undermined Covid-19 containment efforts, watchdog finds  https://www.theguardian.com/us-news/2020/mar/24/trump-cuts-undermine-coronavirus-containment-cdc-watchdog-report?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585058790 ",1,0.000998968,
"Following information that Jameel Ahmed, a #PFI activist, had brought 10 Indonesian preachers to Karimnagar town on March 15, police nabbed them on March 18 and shifted them to a hospital, where all of them were tested for COVID-19. #CoronavirusOutbreak https://trib.al/hFT2M3t ",1,0.000999521,
"The asymptomatic Covid-19 patients may be the super-spreaders of the deadly new coronavirus, a study said.
#coronavirus https://www.indiatoday.in/india/story/asymptomatic-coronavirus-patients-silently-spread-disease-to-others-says-study-1687012-2020-06-09 ",1,0.00100206,
Opinion: Copying the U.S. is leading Brazil to disaster on covid-19  https://wapo.st/3cfb7hA ,1,0.001003347,
"According to ICMR, 575 people tested positive for Covid-19 in India on Friday.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/coronavirus-india-reports-record-coronavirus-case-spike-april-3-647-jamaat-linked-covid19-patients-country-latest-developments-1663107-2020-04-03 ",1,0.001004042,
"UK doctors finding it harder to get PPE kit to treat Covid-19 patients, research reveals  https://www.theguardian.com/society/2020/apr/27/uk-doctors-finding-it-harder-to-get-ppe-kit-to-treat-covid-19-patients-research-reveals?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587983479 ",1,0.001004578,
Tata Steel needs '£500m government bailout' as Covid-19 halts production  https://www.theguardian.com/business/2020/apr/25/tata-steel-needs-500m-government-bailout-says-stephen-kinnock?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587875147 ,1,0.001004709,
" A video has been shared repeatedly on Facebook and Twitter in April 2020 alongside a claim it shows corpses in body bags at an apartment that is home to a New York-based Islamic group. The posts claim the victims died in the apartment after contracting the novel coronavirus because they ignored social distancing rules.		",0,0.00100528,
"British Health Secretary Matt Hancock became the second high-ranking UK government member to confirm his Covid-19 diagnosis on Friday.
#CoronavirusOutbreak https://www.indiatoday.in/world/story/coronavirus-pandemic-uk-pm-boris-johnson-health-minister-tests-positive-covid-19-1660493-2020-03-27 ",1,0.001005471,
" President Donald Trump referred to the coronavirus as a ""hoax"" or ""political conspiracy.""		",0,0.001007585,
France bans anti-malarial drug hydroxychloroquine for #COVID-19 treatment  https://www.ndtv.com/world-news/coronavirus-france-bans-anti-malarial-drug-hydroxychloroquine-for-covid-19-treatment-2235979  pic.twitter.com/S9IaA3Uy8m,1,0.001008508,
"Seventeen locals have tested positive for COVID-19 in Jammu and Kashmir, taking the total number of cases to 224
More updates:  https://bit.ly/2RuG6Pa ",1,0.001008911,
" 48 coronavirus patients found in quarantine center in Sultanpuri, in Delhi, India and all those belong to Jamaat.		",0,0.001009272,
" Man did pass along coronavirus infection at a WalMart in Louisiana.		",0,0.001009758,
"The Defence Ministry has proposed the use of Atulya - a microwave steriliser - that can disintegrate Covid-19 virus within 30 seconds.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/covid-19-pune-based-institution-develops-microwave-steriliser-that-kills-virus-within-30-secs-1673017-2020-04-30 ",1,0.001009922,
"BMC has decided to conduct a special survey to identify senior citizens who are vulnerable to contract Covid-19 in #Mumbai. 
#IndiaFightsCorona #CoronavirusCrisis #Covid19 
(@kamleshsutar ) https://www.indiatoday.in/india/story/mumbai-bmc-to-conduct-special-survey-of-elderly-who-are-vulnerable-to-covid-19-1669851-2020-04-22 ",1,0.00101033,
"Two Tamil Nadu returnees in Bolangir district and two with West Bengal links in Jajpur district were found positive for COVID-19 taking Odisha's total to 147 on Friday. A West Bengal returnee was found positive in Balasore district earlier in the day, reports @yugayatri.",1,0.001010605,
Peter Dutton encourages people to challenge Queensland's Covid-19 border closures  https://www.theguardian.com/world/2020/may/22/peter-dutton-encourages-people-to-challenge-queenslands-covid-19-border-closures?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590121823 ,1,0.001012341,
Thousands gather for Russia's Victory Day parade as Covid-19 cases pass 600k  https://www.theguardian.com/world/2020/jun/24/russias-victory-day-parade-gathers-thousands-as-covid-19-cases-pass-600k?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593014167 ,1,0.001013254,
"Delhi CM Arvind Kejriwal had, in the video conference, asked the Centre to extend #lockdown by two weeks till April 30.
(@jeelanikash, @mail_today )
#COVID__19 #CoronavirusOutbreakindia https://www.indiatoday.in/mail-today/story/coronavirus-in-india-next-two-weeks-critical-1666022-2020-04-12 ",1,0.001013427,
"The identification on Feb. 26, 2020, of a patient with COVID-19 & no travel history, indicated the likelihood of community spread. Until late Feb., #COVID19 incidence was too low to be detected by emergency department surveillance. More from @CDCMMWR:  http://bit.ly/MMWR52920 . pic.twitter.com/0JeFWOwRmM",1,0.001014581,
"With four COVID-19 patients recovering and set to be discharged from the Government Erode Medical College and Hospital in Perundurai on Tuesday evening, the active number of cases in the district is now zero  https://bit.ly/2W5FLUD 
#TamilNadu #COVID19",1,0.001015214,
Labour MPs alarmed at Covid-19 laws being passed without vote  https://www.theguardian.com/world/2020/mar/18/labour-mps-alarmed-covid-19-laws-being-passed-without-vote?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584531691 ,1,0.001015685,
"According to #Kalaburagi Deputy Commissioner Mr. Sharat, 31 people who were in direct contact with the man and who were home-quarantined have now been shifted to a quarantine ward  http://bit.ly/2vjhBNd  #Covid_19 #CoronavirusPandemic",1,0.001016034,
" COVID-19 has infected more meatpackers in the U.S. than health care workers.		",0,0.001017421,
"Despatch from Dhaka | A sub-district, about 125 km from #Dhaka, has become the first potential hotspot for COVID-19 cases to come under partial #lockdown https://bit.ly/3baUP9o ",1,0.001017723,
Revealed: Dominic Cummings on secret scientific advisory group for Covid-19  https://www.theguardian.com/world/2020/apr/24/revealed-dominic-cummings-on-secret-scientific-advisory-group-for-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587750210 ,1,0.001017975,
"According to the health ministry, there are a total of 26,496 confirmed Covid-19 cases and 19,868 active cases in India as of now.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/coronavirus-india-confirmed-cases-death-health-ministry-icmr-1671197-2020-04-26 ",1,0.001021032,
Chennai residents protest cremation of Andhra doctor who died of #Covid_19  https://www.ndtv.com/chennai-news/chennai-residents-protest-cremation-of-andhra-doctor-who-died-of-covid-19-2211875  pic.twitter.com/YNNrxPbLmz,1,0.001022128,
"The COVID-19 situation is ""especially serious in Mumbai, Pune, Indore, Jaipur, Kolkata and a few other places in West Bengal, the Home Ministry said on April 20
#COVID19 #HomeMinistry https://trib.al/m7vvHRA ",1,0.001023228,
"Reusable containers safe during Covid-19 pandemic, say experts  https://www.theguardian.com/environment/2020/jun/22/reusable-containers-safe-during-covid-19-pandemic-say-experts?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592831204 ",1,0.001024325,
Coronavirus: London hospital almost runs out of oxygen for Covid-19 patients  https://www.theguardian.com/society/2020/apr/02/london-hospital-almost-runs-out-oxygen-coronavirus-patients?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585805520 ,1,0.001024613,
" Delhi Health Minister Satyendar Jain said that not a single one of the 30 thousand in Markaz was found coronavirus positive.		",0,0.001027741,
"Delhi faction's indiscretion has cost the country dear in spread of COVID:
#IndiaTodayMagazine #IndiaTodayInsights https://www.indiatoday.in/india-today-insight/story/trouble-for-nizamuddin-tablighis-1668227-2020-04-18 ",1,0.001028023,
" Indian ministry of Tourism orders closure of hotels, restaurants and resorts till Ocrober 15, 2020.		",0,0.001029575,
"#Coronavirus | A spirited 99-year-old woman returned home on Friday after recovering from #COVID19 in a record nine days in Bengaluru.  
Click on the link below for latest COVID-19 India updates:
 https://bit.ly/2NwAhhJ ",1,0.001029863,
" President Donald Trump tweeted, ""Coronavirus vaccine from Israel! Stock market up! Economy even stronger now! Besides US, Israel best at inventions",0,0.001030065,
New Zealand confirms two new cases of Covid-19  video  https://www.theguardian.com/global/video/2020/jun/16/new-zealand-confirms-two-new-cases-of-covid-19-video?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592350099 ,1,0.001030386,
Australian unions warn against push for effective pay cuts amid Covid-19 recovery  https://www.theguardian.com/australia-news/2020/jun/01/australian-unions-warn-against-push-for-effective-pay-cuts-amid-covid-19-recovery?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591005757 ,1,0.001031057,
Quarter of Covid-19 deaths in English hospitals were of diabetics  https://www.theguardian.com/world/2020/may/14/one-in-four-people-who-died-in-uk-hospitals-with-covid-19-had-diabetes?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589481803 ,1,0.001033527,
"Excluding Wuhan, Hubei had reported no new infections for eight consecutive days.
#Wuhan #coronavirus #Covid_19 https://www.indiatoday.in/world/story/china-coronavirus-epicenter-reports-just-5-cases-beijing-tomb-sweepers-urged-to-stay-back-1655501-2020-03-14 ",1,0.001034796,
"More than 1,000 foreign workers, including Indian nationals, are among 1,016 new COVID-19 cases confirmed in #Singapore on Wednesday noon, according to official figures.
#CoronavirusCrisis #Covid19 https://www.indiatoday.in/world/story/over-1-000-foreign-workers-including-indians-test-positive-for-coronavirus-in-singapore-1669818-2020-04-22 ",1,0.001036872,
Australia coronavirus live: NSW minister fined for breaching Covid-19 rules  latest updates  https://www.theguardian.com/australia-news/live/2020/apr/10/australia-coronavirus-update-live-nsw-victoria-qld-jobkeeper-harwin-latest-news-updates?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586469992 ,1,0.001036986,
"The man, who was kept at a quarantine centre in Kohima, was released on May 25 and his COVID-19 test report arrived the next day.
#Nagaland #coronavirus https://www.indiatoday.in/india/story/nagaland-person-released-from-quarantine-centre-found-covid-19-positive-health-secy-removed-1684077-2020-06-01 ",1,0.001037139,
"ICMR's Covid-19 task force recommends hydroxy-chloroquine for high-risk cases. Dr. Sudhir Bhandari, SMS Medical College & Hospital, shares the importance of this drug.
Watch #IndiaFirst with @gauravcsawant | #Covid19 #StayHome #CoronavirusCrisis
Live:  http://bit.ly/IT_LiveTV  pic.twitter.com/1WPkG7DJ21",1,0.001039487,
" President Donald Trump attending the recital of Quran verses to fight coronavirus.		",0,0.001040077,
Coronavirus world map: which countries have the most Covid-19 cases and deaths?  https://www.theguardian.com/world/2020/jun/13/coronavirus-world-map-countries-most-covid-19-cases-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592061432 ,1,0.00104133,
Anxious Melbourne residents forced to drive in circles as they wait for Covid-19 test  https://www.theguardian.com/australia-news/2020/jun/23/melbourne-covid-19-test-victoria-coronavirus-testing-wait-times-northland-shopping-centre-darebin?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592899665 ,1,0.001042743,
"The Govt of India has set up a COVID-19 task force under the Finance Minister. The task force has been created to oversee the impact of #COVID19 on economy . 
Here are the updates  http://bit.ly/2WopADL  pic.twitter.com/VQp15wZ8E4",1,0.001043624,
"Both the #Covid_19 patients who landed in #Kerala did not show any symptoms during the mandatory screening at airports.
(@Itsgopikrishnan)
#CoronavirusPandemic #CoronaVirusUpdates #coronavirusIndia #COVID19india https://www.indiatoday.in/india/story/coronavirus-cases-in-kerala-covid19-patients-1655458-2020-03-14 ",1,0.001043747,
Demand for flu vaccine soars as countries plan for second Covid-19 wave  https://www.theguardian.com/society/2020/jun/14/countries-scramble-for-flu-vaccines-to-ease-pressure-of-second-coronavirus-19-wave?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592158975 ,1,0.001044731,
UK MPs call for extra £30bn to aid green recovery from Covid-19  https://www.theguardian.com/world/2020/may/27/uk-green-recovery-covid-19-mps-climate-nature?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590659758 ,1,0.001045405,
"Four deaths - two from other States and one each in Jaipur and Karauli - reported in Rajasthan today, taking the COVID-19 related death toll in the State to 125.
More updates:  http://bit.ly/35VWTAK ",1,0.001046323,
"Uttar Pradesh Congress president Ajay Kumar Lallu, an MLA from Tamkuhi Raj in Kushinagar, Purvanchal, accuses the BJP government of hiding the real figures of COVID-19. 
#COVID19 #BJP #Coronavirus
 https://trib.al/sKGwmMN ",1,0.001046417,
First petri dish': Sundance film festival may have been Covid-19 incubator  https://www.theguardian.com/film/2020/may/07/sundance-film-festival-coronavirus-incubator?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588855222 ,1,0.001047183,
"#COVID-19 | A 76-year-old tourist from the United States tested positive for #coronavirus in #Bhutan, triggering alarm in #Assam where he spent a considerable time before visiting the Himalayan country. http://bit.ly/333BKDh ",1,0.0010475,
"Jyotiraditya Scindia and his mother Madhavi Raje tested positive for Covid-19 on June 9.

 https://www.indiatoday.in/india/story/recieved-word-that-scindia-ji-mother-are-healthy-mp-cm-shivraj-singh-chouhan-1688030-2020-06-11 ",1,0.001047596,
"Sandip Surve, the #Mumbai police head constable, died in a hospital after fighting Covid-19 for the past few days.
#CoronavirusOutbreak (@saurabhv99) https://www.indiatoday.in/india/story/cop-dies-due-to-covid-19-second-virus-death-in-mumbai-police-force-1671272-2020-04-26 ",1,0.0010484,
"The COVID-19 pandemic will significantly increase global unemployment, leaving up to 25 million more people out of work, and will dramatically slash workers' incomes, the United Nations said.
#CoronavirusPandemic http://bit.ly/2x3d5CV ",1,0.001048622,
Bolsonaro says he 'wouldn't feel anything' if infected with Covid-19 and attacks state lockdowns  https://www.theguardian.com/world/2020/mar/25/bolsonaro-brazil-wouldnt-feel-anything-covid-19-attack-state-lockdowns?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585102482 ,1,0.00105071,
UK consumers repay record £7.4bn of debt in Covid-19 lockdown  https://www.theguardian.com/money/2020/jun/02/uk-consumers-repay-record-74bn-of-debt-amid-covid-19-lockdown?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591102472 ,1,0.001051805,
" Podemos spokesman Pablo Echenique is not in intensive care after getting infected with COVID-19.		",0,0.00105185,
"The change in spread and intensity of COVID-19 cases across India's districts between March 28 and April 28, captured in charts
 https://bit.ly/3eW3DCO ",1,0.00105203,
"Total 12 confirmed cases of Covid-19 in Uttar Pradesh
#LIVE updates on #coronavirus  https://bit.ly/3aZ0VcL  pic.twitter.com/NrM1juDm0p",1,0.001052937,
" Japanese doctor who won Nobel Prize said coronavirus is artifical and was manufactured in China.		",0,0.001053196,
"With air and rail passenger services suspended due to the COVID-19-induced lockdown, two judges embarked on road journeys  each covering over 2,000 km.
#COVID19 #Kolkata https://trib.al/t0iPbBr ",1,0.001053855,
"With air and rail passenger services suspended due to the COVID-19-induced lockdown, two judges embarked on road journeys  each covering over 2,000 km.
#COVID19 #Kolkata https://trib.al/uBMbrYA ",1,0.001053855,
" President Donald Trump said former President Obama funded the coronavirus that was creatical in biological Wuhan lab.		",0,0.001053886,
"#SouthKorea reported 35 new COVID-19 cases, bringing total infections in #Asia's biggest #coronavirus outbreak outside mainland #China to 7,513 http://bit.ly/333kCNS ",1,0.001059213,
BBC Sport Relief to help those hit by Covid-19 after raising £40m  https://www.theguardian.com/world/2020/mar/14/bbc-sport-relief-to-help-those-hit-by-covid-19-after-raising-40m?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584181738 ,1,0.001059355,
"#COVID-19 | Vice President #DelcyRodriguez said that the 45 new cases bring #Venezuela's total to 504 illnesses, with 10 resulting in death https://bit.ly/2WB5nu8 ",1,0.001061135,
Sailor dies from Covid-19 and almost 600 test positive after outbreak on USS Theodore Roosevelt  https://www.theguardian.com/world/2020/apr/14/sailor-dies-from-covid-19-and-600-test-positive-after-outbreak-on-uss-theodore-roosevelt-guam?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586828407 ,1,0.001061468,
UK Covid-19 antibody tests not ready until May at earliest  https://www.theguardian.com/society/2020/apr/08/uk-covid-19-antibody-tests-not-ready-until-may-at-earliest?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586389438 ,1,0.001061999,
Coronavirus world map: which countries have the most Covid-19 cases and deaths?  https://www.theguardian.com/world/2020/jun/11/coronavirus-world-map-which-countries-have-the-most-covid-19-cases-and-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591864347 ,1,0.001062637,
"On April 24, govt released a chart predicting zero new #Covid_19 case by May 16. But on May 16, India reported 4,987 new cases. What went wrong with the prediction? | @mukeshrawat705
 https://www.indiatoday.in/news-analysis/story/health-ministry-covid19-pandemic-case-prediction-graph-1678917-2020-05-17 ",1,0.001062898,
"#IndiaFightsCorona | Supreme Court to hear PIL on fixing the upper limit of COVID treatment at private hospitals

#Coronavirus India LIVE updates -  https://bit.ly/3eUMSr0  pic.twitter.com/cL1BKjqzHT",1,0.001063935,
Don't restrict #PlasmaTherapy to critical COVID cases: Mumbai doctors  https://www.ndtv.com/mumbai-news/dont-restrict-plasma-therapy-to-critical-covid-cases-say-mumbai-doctors-pushing-for-its-early-adoption-2252665  pic.twitter.com/jmqVsJ9WvE,1,0.001064507,
"MOTHERHOOD IN THE TIMES OF COVID-19: Guidelines for expecting and new mothers.
Unlock one month free access to India Today Digital Magazine and Get Daily Corona Insights on your email. Click  https://bit.ly/2Uy1aGm 
#Promo #IndiaTodayInsight #IndiaTodayMagazine pic.twitter.com/bmA0Dihxfc",1,0.001068709,
"#Data | Click on the link below to track the total number of confirmed #COVID-19 cases and related deaths, and the testing rates across States and U.T.s

 https://bit.ly/349szBH ",1,0.001068964,
"#Data | Click on the link below to track the total number of confirmed #COVID-19 cases and related deaths, and the #testing rates across States and U.T.s https://bit.ly/349szBH ",1,0.001068964,
"#Data | Click on the link below to track the total number of confirmed #COVID-19 cases and related deaths, and the testing rates across States and U.T.s

 https://bit.ly/349szBH ",1,0.001068964,
"Paul Cary, a paramedic from Colorado who came to New York City to help transport Covid-19 patients by ambulance and dispatch 911 calls, died of the disease on Thursday
 https://nyti.ms/2YoB9vL ",1,0.001069465,
Like kicking a puppy': outcry as New Zealand minister picks on health chief in Covid-19 blame game  https://www.theguardian.com/world/2020/jun/25/like-kicking-a-puppy-outcry-as-new-zealand-minister-picks-on-health-chief-in-covid-19-blame-game?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593088837 ,1,0.001069743,
" For coronavirus cases ""in the U.S. 38% of those hospitalized are under 35.""		",0,0.001070131,
" U.S. House Speaker Nancy Pelosi was in Wuhan, China, six days after the impeachment proceedings against President Trump ended.		",0,0.001070678,
"The Nurses of the MKCG Medical College and Hospital in Odisha's Berhampur demanded proper personal protective equipment (PPE) while performing COVID-19 duty as well as better quarantine facilities when they returned from the local COVID-19 hospital.

 https://trib.al/aCkhuir ",1,0.001071654,
"Just in | Detection of 136 more #COVID19 cases in last 24 hours has pushed #Odisha's total to 3,386, officials said on Thursday. State's active cases stood at 1,092, while 2,282 had recovered and 12 had died  nine of COVID-19 and three of other reasons. 
- @yugayatri reports.",1,0.001076175,
ICMR DG appealed to all private laboratories to offer #Covid-19 diagnosis free of cost! #CoronaPandemic https://www.indiatoday.in/india/story/private-nabl-accredited-labs-will-soon-be-operationalised-for-coronavirus-tests-icmr-1656536-2020-03-17 ,1,0.001077498,
Shop shuts Belgian half over Covid-19 but keeps Dutch half open  https://www.theguardian.com/world/2020/mar/25/shop-shuts-belgian-half-over-covid-19-but-keeps-dutch-half-open?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585159862 ,1,0.001078359,
"#coronavirus #Covid19
West Bengal records 11 new Covid-19 cases, no fresh deaths.
(@iindrojit) https://www.indiatoday.in/india/story/coronavirus-in-india-west-bengal-records-no-fresh-deaths-11-new-covid-19-cases-1663414-2020-04-05 ",1,0.001078773,
"#IndiaTodayExclusive | #Chennai residents oppose burial of Dr Simon who died of COVID-19. His friend Dr Pradeep Kumar narrates the emotional ordeal. 
#7at7 with @Ankit_Tyagi01
 LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/fFOizXNKhR",1,0.001078925,
"BJP MP Swapan Dasgupta questioned West Bengal govt over missing Covid-19 bulletins
#CoronavirusCrisis #Covid19 #Politics https://www.indiatoday.in/india/story/bjp-mp-swapan-dasgupta-questions-missing-covid-19-data-on-wb-govt-portal-1663788-2020-04-06 ",1,0.001079485,
"Illegal dinner party' not the cause of Tasmania Covid-19 cluster, chief medical officer clarifies  https://www.theguardian.com/world/2020/apr/14/tasmanian-premier-and-chief-medical-officer-at-odds-over-illegal-dinner-party-source-of-covid-19-cluster?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586831531 ",1,0.001080865,
"Banerjee's sharp comments came after the governor shot off two letters to the chief minister last week amid the clash between the Raj Bhavan and Nabanna in the wake of the state's response to COVID-19 outbreak.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/intimidating-abusive-mamata-hits-out-at-guv-as-nabanna-vs-raj-bhavan-tension-escalates-1673772-2020-05-02 ",1,0.001080972,
"Punjab Man Who Died Of COVID-19 Infected 23, Met 100s; 15 Villages Sealed  https://www.ndtv.com/india-news/punjab-man-who-died-of-covid-19-infected-23-met-100s-15-villages-sealed-2201512  #NDTVNewsBeeps #Coronavirus #Punjab pic.twitter.com/rGEroDytyw",1,0.001081752,
New Zealand drops Covid-19 restrictions after nation declared 'virus-free'  https://www.theguardian.com/world/2020/jun/08/new-zealand-abandons-covid-19-restrictions-after-nation-declared-no-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591591956 ,1,0.001083466,
The Union Health Ministry released an updated clinical management #protocol for #COVID-19 cases. This includes the advice to use #dexamethasone as an alternative to methylprednisolone for managing moderate to severe cases https://bit.ly/2Bf7JXy ,1,0.001084415,
"The world's wealthiest nations poured unprecedented aid into the traumatised global economy on Thursday as COVID-19 cases ballooned in the current epicentre Europe even as they waned at the pandemic's point of origin, China.
 https://trib.al/u8J7jP1 ",1,0.00108495,
"Boris Johnson's speech in full: 'first, careful steps' to ease Covid-19 lockdown  https://www.theguardian.com/world/2020/may/10/boris-johnson-details-first-careful-steps-to-ease-covid-19-lockdown?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589138034 ",1,0.001085647,
"Percentage rise in Covid-19 cases in last 5 days:
Tripura: 133.8% 
Odisha: 89% 
Tamil Nadu: 47.9% 
Bihar: 35.8% 
Puducherry: 33.3%
For details, follow our Daily Tracker on #Covid19 cases in India.
(Report by @mukeshrawat705) https://www.indiatoday.in/india/story/coronavirus-cases-in-india-covid19-states-cities-affected-1653852-2020-03-09 ",1,0.001086688,
"A 49-year-old Covid-19 patient died in Madhya Pradesh, taking the number of coronavirus deaths in the state to five.
#MadhyaPradesh #coronavirus https://www.indiatoday.in/india/story/coronavirus-in-india-covid-19-patient-with-no-travel-history-dies-in-madhya-pradesh-1661657-2020-03-31 ",1,0.00108669,
"Brazilian President Jair Bolsonaro's communications secretary, Fabio Wajngarten, is in quarantine at his home.
#Covid_19 #CoronavirusPandemic
 https://www.indiatoday.in/world/story/coronavirus-no-test-for-donald-trump-after-brazilian-official-tests-positive-1654985-2020-03-13 ",1,0.001087304,
My rabbi's tools now include a phone': UK Jewish burials changed by Covid-19  https://www.theguardian.com/world/2020/may/14/my-rabbis-tools-now-include-a-phone-uk-jewish-burials-changed-by-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589454483 ,1,0.001087467,
"Amit Shah has directed for proper arrangements for health check-up and treatment of 'COVID warriors' and timely payment of dues in case of casualties, a home ministry statement said.

 https://www.indiatoday.in/india/story/amit-shah-expresses-concern-over-rising-coronavirus-cases-capfs-1675989-2020-05-08 ",1,0.001087468,
"Data | Click the link below to track the total number of confirmed #COVID-19 cases and related #deaths, and the testing rates across States and U.T.s https://bit.ly/349szBH ",1,0.001088121,
"Data | Click the link below to track the total number of confirmed #COVID-19 cases and related #deaths, and the #testing rates across States and U.T.s https://bit.ly/349szBH ",1,0.001088121,
"Airlines ferried nearly 42,000 passengers on 325 flights till 5 pm on Tuesday as a traveler tested covid positive in perhaps the first case during the resumption of domestic air services. 
#coronavirus https://www.indiatoday.in/india/story/coronavirus-lockdown-day-2-domestic-flight-operations-arrivals-departures-till-5-pm-cancellations-continue-1682260-2020-05-26 ",1,0.001088364,
North-west overtakes London for number of Covid-19 hospital cases  https://www.theguardian.com/uk-news/2020/may/03/north-west-overtakes-london-for-number-of-covid-19-hospital-cases-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588532824 ,1,0.001089186,
"I appeal to everybody to provide treatment to them(Covid Patients): West Bengal CM
 https://www.indiatoday.in/india/story/mamata-banerjee-private-hospitals-not-refuse-treatment-covid-19-patients-1672638-2020-04-29 ",1,0.001089631,
"Maharashtra, Delhi Among 5 States To Receive First Batch Of COVID-19 Drug  https://www.ndtv.com/india-news/coronavirus-maharashtra-delhi-among-5-states-to-receive-heteros-generic-version-of-remdesivir-2251944  #NDTVNewsBeeps pic.twitter.com/HAqnlYPqaf",1,0.001091337,
"A German intelligence report casts doubts on US allegations that Covid-19 originated in a Chinese lab
 #CoronavirusCrisis #Covid19 #World https://www.indiatoday.in/world/story/german-spy-agency-doubts-us-china-lab-coronavirus-accusations-report-1675893-2020-05-08 ",1,0.001092057,
"India is expected to join over 60 countries at a two-day crucial conference of the WHO in Geneva in pushing for an ""impartial, independent and comprehensive evaluation of the global response mechanism to the COVID-19 crisis.
#COVID19 #WHO https://trib.al/KUvMEve ",1,0.001092718,
