text,true_label,pred_prob,pred_label,pred_cat
 Taking chlorine dioxide helps fight coronavirus.		,0,5.1880643e-06,,不确定
 A coronavirus vaccine for cows shows that the virus behind the current outbreak is not new.		,0,6.375861e-06,,不确定
 Every U.S. election year has a disease outbreak.		,0,0.00054149394,,不确定
" 10,000 deaths In virus outbreak in Michigan, Washington, Idaho, North Dakota, Missouri, Mississippi.		",0,5.7024345e-06,,不确定
 Does Mexico have confirmed cases of COVID-19?		,0,5.1654583e-06,,不确定
 Hold your breath 10 seconds to check if you are infected with the novel coronavirus.		,0,4.657211e-06,,不确定
 Racist scene against Chinese people in the metro in Belgium.		,0,4.6771693e-06,,不确定
 Demonstrations against Chinese people in Italy.		,0,4.588201e-06,,不确定
 Racist scene against Chinese people in the metro in Belgium.		,0,4.6771693e-06,,不确定
 Panic scene in Germany with people rushing into a supermarket.		,0,4.814307e-06,,不确定
 Demonstrations against Chinese people in Italy.		,0,4.588201e-06,,不确定
 Racist scene against Chinese people in the metro in Belgium.		,0,4.6771693e-06,,不确定
 No more deaths from COVID-19 as Israeli scientists have discovered a vaccine.		,0,5.7417524e-06,,不确定
 Japanese doctors claim drinking water every 15 minutes prevents COVID-19.		,0,6.9121293e-06,,不确定
 Muslim People in China seeking refuge in Islam by reading Quran to save themselves from COVID-19.		,0,4.92581e-06,,不确定
 Anti-Malaria Drug Chloroquine Is A Cure For coronavirus.		,0,4.597237e-06,,不确定
 AIIMS (Indian medical institute) team has said that Toddy has medicinal properties to cure coronavirus.		,0,6.372858e-06,,不确定
" ""Arsenic album-30 homeopathic medicine can prevent coronavirus. Information given by Ministry of AYUSH.""		",0,4.8719994e-06,,不确定
 Coronavirus dies at a temperature above 26-27 degrees Celsius as per UNICEF.		,0,5.1257152e-06,,不确定
 Indian yoga guru Baba Ramdev has been infected with coronavirus.		,0,5.6403924e-06,,不确定
 Retirement benefits reduced by 50% in April in Italy.		,0,5.3308754e-06,,不确定
" President Vucic claims that no one said coronavirus is the ""funniest"" virus.		",0,4.8038637e-06,,不确定
 Malaga closes nurseries due to coronavirus.		,0,5.2214596e-06,,不确定
 Neuroscientist Rodolfo Llin s says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.		,0,4.7723065e-06,,不确定
 Seven ambulance workers are infected with coronavirus in Catalonia.		,0,5.4696156e-06,,不确定
 Pedro S nchez has a medical team of 14 people to take care of him since the coronavirus crisis.		,0,4.9011906e-06,,不确定
 Neuroscientist Rodolfo Llin s says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.		,0,4.7723065e-06,,不确定
 Audio from WhatsApp in which the head of Cardiology at the Gregorio Mara¤¢n Hospital states that we are in a moment of uncontrolled coronavirus infection.		,0,5.504634e-06,,不确定
 Gargling salt water and vinegar will kill the virus.		,0,5.04855e-06,,不确定
" ""NYC man drops dead in middle of street?  suspected coronavirus!""		",0,5.2198166e-06,,不确定
" The health insurance industry has ""agreed to waive all co-payments for coronavirus treatments.""		",0,5.6451495e-06,,不确定
" ""MSNBC actually said on air 'I hope enough people die from coronavirus that it harms Trump's re-election.'""		",0,5.862887e-06,,不确定
 OMS staff member is spreading coronavirus on purpose.		,0,5.3132226e-06,,不确定
 Researchers in Taiwan provided a series of checks we can perform ourselves as a form of self-diagnosis for the new coronavirus every morning.		,0,4.838716e-06,,不确定
 Saint Luke's Hospital of the USA says consuming alcohol can reduce the risk of COVID-19.		,0,4.651751e-06,,不确定
 News channels suggest drinking tulsi and noni juice will help prevent the novel coronavirus.		,0,4.550234e-06,,不确定
 Consuming onion and salt followed by a glass of water can cure coronavirus.		,0,4.911798e-06,,不确定
 Most countries affected by COVID-19 are along the same 40-degree north latitude.		,0,5.189222e-06,,不确定
 Indian President Ramnath Kovind pouring gaumutra (cow urine) on globe to prevent coronavirus.		,0,5.627476e-06,,不确定
" A worker at the Prince hotel in Mehdipatnam (Hyderbad, India) has tested positive for coronavirus.		",0,4.9223822e-06,,不确定
 Elderly people are left to die in an Italian hospital near Milan.		,0,4.986213e-06,,不确定
 Airports and train stations in Lithuania are being closed down.		,0,4.9301993e-06,,不确定
" A doctor from North Macedonia states that the new coronavirus outbreak  is a conspiracy against humanity or a conspiracy of the pharmaceutical industry for profit, and that the new coronavirus is not dangerous.		",0,5.900344e-06,,不确定
 Prime Minister Ana Brnabic claimed that the number of respirators is a state secret in all countries.		,0,5.106112e-06,,不确定
 Viral audio from WhatsApp in which a doctor from the hospital Fundaci¢n Jimnez D¡az in Madrid claims that there are two young patients in very bad condition because of coronavirus and there are no more respirators in intensive care units.		,0,5.490159e-06,,不确定
 Zamora has canceled Holy week due to the coronavirus.		,0,4.828473e-06,,不确定
" Catalonia, Valencia and Aragon cancel classes in schools, colleges and universities because of coronavirus outbreak.		",0,5.4301986e-06,,不确定
 Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		,0,4.9614614e-06,,不确定
" China has announced the success of Egyptian serum form Dr. Hala, Health Minister of Egypt, against coronavirus		",0,4.905231e-06,,不确定
 Podemos spokesman Pablo Echenique is not in intensive care after getting infected with COVID-19.		,0,1.0518502e-05,,不确定
 Education Ministry announces all students are passing the actual course without making exams because of coronavirus.		,0,5.2536766e-06,,不确定
 Private health insurance for public workers does not cover expenses related to coronavirus.		,0,7.0064034e-06,,不确定
 Spain ex-King Juan Carlos I has the coronavirus.		,0,5.2756927e-06,,不确定
 The new coronavirus dies when a temperature around is 26-27 degrees Celsius.		,0,5.031357e-06,,不确定
 The new coronavirus dies at a temperature of about 26-27 degrees Celsius.		,0,5.3112167e-06,,不确定
 Drinking alcohol and smoking helps preventing the new coronavirus from infecting the organism.		,0,5.3626527e-06,,不确定
 Of the Trump administration's European travel restrictions that exempt the U.K.,0,7.7004115e-06,,不确定
" Donald Trump claims Joe Biden ""was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best, with fast action of border closings and a 78% approval rating, the highest on record. His was lowest!""		",0,5.4012703e-06,,不确定
" ""During the 2009 swine flu outbreak, Biden made reckless comments unsupported by science & the experts. The Obama Admin had to clean up his mess & apologize for his ineptitude.""		",0,6.130461e-06,,不确定
 The U.S. presidential election is canceled due to coronavirus.		,0,0.0005584488,,不确定
 Australian hospital staff rolled in a Wilson volleyball to keep Tom Hanks company in quarantine.		,0,6.0359935e-06,,不确定
 A former and controversial CIA officer said coronavirus was made in a lab.		,0,5.3274503e-06,,不确定
 Says Tom Hanks has a volleyball to keep him company while he's quarantined.		,0,4.6115474e-06,,不确定
" In 2007, ""The Simpsons"" predicted Tom Hanks would contract coronavirus in 2007.		",0,8.353994e-06,,不确定
 COVID-19 came to the United States in 2019.		,0,5.135785e-06,,不确定
 Get the disease now to gain immunity. Infograph mimicking official information.		,0,4.6472815e-06,,不确定
 Denmark has more coronavirus cases per capita than China.		,0,4.7482504e-06,,不确定
 The coronavirus outbreak is over in China.		,0,5.189777e-06,,不确定
" A photo shows full vegan supermarket shelves, next to empty ones, with a caption saying ""even at a time of coronavirus, no one wants to eat vegan"".		",0,4.8991533e-06,,不确定
" After the closure of schools in France, President Emmanuel Macron announced classes next summer to catch up.		",0,5.131707e-06,,不确定
" The Greek government and parliament knew about the new coronavirus pandemic before it occured and thus, in the summer of 2019, rushed to make the new penal codes instructions regarding the protective measures in case of a disease outbreak official.		",0,5.0644344e-06,,不确定
 Books predicted the coronavirus before it happened.		,0,4.8553197e-06,,不确定
 A viral message listing false and unrelated statements about coronavirus has falsely been attributed to the United Nations International Children's Emergency Fund (UNICEF).		,0,5.5813616e-06,,不确定
 Indian Ministry of Health and Family Welfare issued an office memorandum declaring compulsory holiday in four Indian states.		,0,7.516706e-06,,不确定
 Israel has manufactured the coronavirus vaccine		,0,4.5001525e-06,,不确定
 Central government has announced blanket holiday for schools/colleges in 4 states in India.		,0,4.5542547e-06,,不确定
 COVID-19 Breeds Rapidly In Toilet Paper.		,0,5.0151893e-06,,不确定
 Staff of Gold Coast Hospital in Australia has gifted a volleyball to Tom Hanks in quarantine.		,0,5.2190953e-06,,不确定
 Ireland is going into a 'Status Red' lockdown with the military patrolling the streets.		,0,4.5932707e-06,,不确定
 A Facebook post claimed that a message from Stanford hospital gives advice to drink water every 15 minutes in order to prevent COVID-19		,0,4.530852e-06,,不确定
" An image claims that hundreds of infected people are hidden in Lithuanian hospitals, and were taken to crematoriums.		",0,5.099601e-06,,不确定
" Advice about coronavirus prevention and remedies, allegedly from Stanford Hospital.		",0,4.832933e-06,,不确定
" An article about ""An Italian doctor working in China gives advice on avoiding infection.""		",0,5.11914e-06,,不确定
" They are not looking for volunteers to be infected with COVID-19 in British laboratories for 4,000 euros.		",0,5.1988914e-06,,不确定
 Spanish Ministry of Interior is closing off Madrid.		,0,4.668426e-06,,不确定
 Drinking hot beverages prevents coronavirus infection.		,0,4.5387796e-06,,不确定
 Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		,0,4.9614614e-06,,不确定
" Film ""Coronavirus"" predicted the current pandemic		",0,5.8499963e-06,,不确定
 Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		,0,4.9614614e-06,,不确定
" A misleading chart being spread on Facebook, erroneously dubbing the new coronavirus the ""least deadly virus.""		",0,5.6665954e-06,,不确定
 The coronavirus scare began after impeachment.		,0,4.5702177e-06,,不确定
 Supermarkets are recalling coronavirus-infected toilet paper.		,0,4.695524e-06,,不确定
 Man did pass along coronavirus infection at a WalMart in Louisiana.		,0,1.0097583e-05,,不确定
 NYC did implement a citywide quarantine.		,0,5.9589624e-06,,不确定
" Drinking ""water a lot and gargling with warm water and salt or vinegar eliminates"" the coronavirus.		",0,4.8879206e-06,,不确定
" In South Florida ""all children and adults must remain in their homes"" due to coronavirus.		",0,6.0238367e-06,,不确定
" Says The New York Times exposed the ""real reason behind coronavirus hype",0,5.3245853e-06,,不确定
 Corporations invented the coronavirus.		,0,5.5800947e-06,,不确定
" Check list of symptoms for COVID-19, regular flu and seasonal cold. Photo comparing the symptoms of COVID-19, regular flu, and seasonal cold. WHO given as source.		",0,5.212395e-06,,不确定
 Quotes by Finnish national health authorities between January 20 and March 3 are taken out of context.		,0,4.7940885e-06,,不确定
