text,true_label,pred_prob,pred_label,pred_cat
 Tencent revealed the real number of deaths.		,0,4.167809e-06,0.0,假新闻
" George Soros is one of the people responsible for the new coronavirus, born in a laboratory.		",0,4.2928646e-06,0.0,假新闻
 False offer of free Internet during 60 days due to the quarantine.		,0,3.7804584e-06,0.0,假新闻
 The Spanish Government will declare imminently the state of emergency and no one will be able to leave the house and supermarkets will close.		,0,3.8009414e-06,0.0,假新闻
 Vox is going to donate the money it receives for representation in institutions to public health.		,0,4.110882e-06,0.0,假新闻
 This wagon bears the inscription COVID-19.		,0,4.068126e-06,0.0,假新闻
 The CDC now says that the coronavirus can survive on surfaces for up to 17 days.		,0,3.863921e-06,0.0,假新闻
" ""Slices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation of"" the novel coronavirus.		",0,3.8634234e-06,0.0,假新闻
" ""This lady here applied sanitizer to her hands/forearms and went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer.""		",0,4.0806885e-06,0.0,假新闻
 Whether 60 Democrats voted against coronavirus stimulus bill.		,0,4.317157e-06,0.0,假新闻
 Russian President Putin released 500 lions onto the streets to keep people indoors.		,0,4.213754e-06,0.0,假新闻
 President Trump refers to the coronavirus as a hoax in an audio clip.		,0,4.367934e-06,0.0,假新闻
" Muammar Gaddafi predicted ""they"" will create viruses and sell us the cures.		",0,4.3460323e-06,0.0,假新闻
 Italian prime minister admits Italy is lost.		,0,4.263924e-06,0.0,假新闻
 Denmark is not on the verge of a coronavirus epidemic.		,0,4.447598e-06,0.0,假新闻
 Mosques and synagogues are the only holy places to be opened during French confinement.		,0,4.4435697e-06,0.0,假新闻
 This photo shows nurses insulting French President Emmanuel Macron.		,0,4.48609e-06,0.0,假新闻
 You won't be charged a 135 euro fine if you're driving with several other persons in your car during the lockdown.		,0,4.2606034e-06,0.0,假新闻
 Gargling with hot water can prevent coronavirus infection.		,0,4.1840817e-06,0.0,假新闻
" Tea can cure COVID-19 patients, as suggested by China's whistleblower doctor Li Wenliang. The news was published by CNN.		",0,4.304557e-06,0.0,假新闻
 President of Italy crying because of the coronavirus pandemic.		,0,4.1810977e-06,0.0,假新闻
 The bodies of people infected with coronavirus are lying on the road of Italy. No one is carrying them due to the risk of infection.		,0,4.202926e-06,0.0,假新闻
 Look at the condition of a Karimnagar person who is infected with the coronavirus.		,0,4.326179e-06,0.0,假新闻
" In the video, the woman who is asking to take the coronavirus seriously is the wife of the Prime Minister of Canada.		",0,4.1319104e-06,0.0,假新闻
 Woman burned her hands while putting on the stove due to high alcohol content in hand sanitizer.		,0,4.3656305e-06,0.0,假新闻
" Schedules for the sale of milk, newspapers, grocery and medical stores have been issued by the Mumbai Police commissioner.		",0,4.235114e-06,0.0,假新闻
" A list of 10 claims about the coronavirus, allegedly from a doctor who worked in a hospital in Shenzhen.		",0,4.372581e-06,0.0,假新闻
 Claim that coronavirus is a false pandemic.		,0,4.0121326e-06,0.0,假新闻
" A post says that, on 3/22/20, 793 people died in Italy and included 232 kids.		",0,4.059503e-06,0.0,假新闻
 A post says that a vaccine for the new coronavirus will be available in a few days.		,0,4.4709955e-06,0.0,假新闻
 About 500 lions have been released on the streets of Russia to stop people going out during the coronavirus pandemic.		,0,4.3533205e-06,0.0,假新闻
" Says that under order from Gov. Tony Evers, he and his eight children can't legally have dinner together anymore.		",0,3.8967964e-06,0.0,假新闻
 Trump web ad usings misleading edits to create a false picture.		,0,4.1445824e-06,0.0,假新闻
 There is no coronavirus. The Chinese were secretly working on a biological agent that was supposed to make protesters docile and obedient.		,0,4.4985823e-06,0.0,假新闻
 The names of coronavirus victims have been published online in media.		,0,4.2425604e-06,0.0,假新闻
 People older than 60 are not given medical help in Italy anymore.		,0,4.076818e-06,0.0,假新闻
 The internet can crash because of a lockdown.		,0,3.921304e-06,0.0,假新闻
 Mosquitoes can spread the coronavirus.		,0,4.3505565e-06,0.0,假新闻
" Russia helped Italy which was left alone by its ""partners"" during the coronavirus crisis.		",0,4.4368035e-06,0.0,假新闻
 Indian Government snooping messages over social media and all social media platforms will be monitored for COVID-19 messages		,0,4.4969092e-06,0.0,假新闻
 Ireland is in the first phase of a lockdown sequence.		,0,4.422103e-06,0.0,假新闻
 The government has mandated by decree a salary cut for high public officials.		,0,4.061257e-06,0.0,假新闻
 This news bulletin from 2015 proves that COVID-19 was created in a laboratory of Wuhan.		,0,3.875601e-06,0.0,假新闻
 COVID-19 is a secret American weapon aimed for depopulation purposes.		,0,4.3512205e-06,0.0,假新闻
 The University of Barcelona will approve its students if classes are suspended for more than a month.		,0,4.1996323e-06,0.0,假新闻
 There has been a pandemic every 100 years		,0,4.092517e-06,0.0,假新闻
 Smoking cigarettes protects you from the coronavirus		,0,4.2533075e-06,0.0,假新闻
 Why you should not take seriously this card on the efficacy of chloroquine.		,0,3.773557e-06,0.0,假新闻
 Prince Charles tested positive for COVID-19 after meeting Bollywood singer Kanika Kapoor.		,0,4.37281e-06,0.0,假新闻
 The viral video claims mass graves are in Italy.		,0,4.072272e-06,0.0,假新闻
 Netflix and Amazon are offering free subscriptions amid the coronavirus outbreak.		,0,4.396813e-06,0.0,假新闻
" A WhatsApp forward attributed to CNN claims Dr. Li Wenliang, the whistleblower of the Chinese government's propaganda about COVID-19, has documented a research report. According to this report, chemicals like Methylxanthine, Theobromine and Theophylline stimulate compounds that can ward off this virus in a human body with at least an average performing immune system.		",0,4.3845107e-06,0.0,假新闻
 Indian Government has issued a guideline to monitor citizens' activity; their call and social media handles will be under surveillance.		,0,4.364486e-06,0.0,假新闻
 There is no space in the hospitals in Italy because people are crowding outside.		,0,3.874881e-06,0.0,假新闻
 Image of dead bodies of coronavirus victims in Italy.		,0,4.1904946e-06,0.0,假新闻
" A video of a policeman taking down a man wandering during a ""lockdown in Italy.""		",0,4.37276e-06,0.0,假新闻
 A video showing a pile of corpses in Italy.		,0,4.1064936e-06,0.0,假新闻
 Prince Charles is infected with coronavirus after meeting Indian singer Kanika Kapoor.		,0,4.3875893e-06,0.0,假新闻
 1 out of 3 people who died from coronavirus in Spain lived in a nursing home.		,0,4.4880067e-06,0.0,假新闻
 A beautiful Italian nurse has died because of coronavirus.		,0,4.2416905e-06,0.0,假新闻
 Should you take Ibuprofen to treat a fever from the coronavirus?		,0,4.021767e-06,0.0,假新闻
 Ibuprofen ramps up coronavirus 10 times.		,0,4.436795e-06,0.0,假新闻
 5G is the cause of the coronavirus pandemic.		,0,4.418073e-06,0.0,假新闻
 An emergency department closed in a Spanish hospital.		,0,4.2288098e-06,0.0,假新闻
" By clicking on an italian YouTube song, you donate money to a hospital in Bergamo.		",0,4.4796257e-06,0.0,假新闻
 You have to take off your clothes and shoes outside and wash them with disinfectants. The virus sticks to the floor for nine hours and also spreads via the wind.		,0,4.4341296e-06,0.0,假新闻
 This is a picture of the old city in Hyderabad (India) today despite the lockdown.		,0,3.6197657e-06,0.0,假新闻
" As per the news of Aajtak, Home Minister Amit Shah tested postive for COVID-19.		",0,4.40275e-06,0.0,假新闻
 Houseflies can transmit the COVID-19 virus.		,0,4.450007e-06,0.0,假新闻
" According to the University of Turin, taking more Vitamin D will reduce the risk of infection by the coronavirus.		",0,4.498492e-06,0.0,假新闻
 Claim that Saint Corona has always been a patron saint against epidemics.		,0,4.3366467e-06,0.0,假新闻
" Houses should be heated above 23 degrees Celsius because the new coronavirus can only ""spread at low temperatures"".		",0,4.367959e-06,0.0,假新闻
 A Matt Damon movie trailer that predicts the coronavirus pandemic.		,0,4.2106085e-06,0.0,假新闻
 Hot baths can help prevent the coronavirus.		,0,4.3560367e-06,0.0,假新闻
 A photo with a message of a doctor crying saying that the coronavirus is stronger than science.		,0,4.3020286e-06,0.0,假新闻
" ""There was no effort"" to get American experts into China after it announced the coronavirus, and ""we had one person in-country (and Trump) pulled him out of the country.""		",0,4.3432356e-06,0.0,假新闻
" ""Mainstream media"" used a photo from a 2017 movie as an image for Italy's coronavirus morgue.		",0,4.4296753e-06,0.0,假新闻
" A video of body bags being dumped in a ditch shows the ""situation in Italy"" due to the coronavirus.		",0,4.208549e-06,0.0,假新闻
" A viral post claiming there is a French state scandal about chloroquine, with 20 different claims.		",0,4.0945274e-06,0.0,假新闻
" A video shows right wing blogger Billy Six who filmed himself in an empty hospital to prove that there is no crisis, there are no patients and nobody is sick.		",0,3.7844263e-06,0.0,假新闻
 Viral post along with a pictures claims civilian thrashing a policeman during lockdown.		,0,4.056508e-06,0.0,假新闻
 Inhaling the steam of sea salt and orange peelings can prevent coronavirus infection.		,0,4.478246e-06,0.0,假新闻
 A video of a man committing suicide by jumping from a hotel in Italy after his entire family died because of the coronavirus.		,0,4.3613945e-06,0.0,假新闻
 Video of police strictly implementing a lockdown in Spain.		,0,4.3160253e-06,0.0,假新闻
 Queen Elizabeth II has been diagnosed with coronavirus.		,0,4.434341e-06,0.0,假新闻
" ""These are the coffins of people that have died from COVID-19. Would you now stay at home, you idiots?""		",0,4.1527405e-06,0.0,假新闻
" The co-founder of the Union, Progress and Democracy (UPyD) party, Rosa D¡e allegedly tweeted that she says ""it is time for the Army to take over ..."" to handle the emergency.		",0,3.796963e-06,0.0,假新闻
" Pictures and reports of ""empty hospitals"" prove COVID-19 spread is ""fake crisis for real government planned agendas.""		",0,4.3140417e-06,0.0,假新闻
 Johns Hopkins University published a list of instructions that can help protect us from the new coronavirus.		,0,4.1653775e-06,0.0,假新闻
 Inhalation of hot steam can kill Novel Coronavirus.		,0,4.15202e-06,0.0,假新闻
 Video of police roughing up civilians claimed to be police in Spain enforcing a lockdown.		,0,4.304355e-06,0.0,假新闻
 Video of police strictly implementing lockdown in Spain.		,0,4.2816455e-06,0.0,假新闻
 Inhalation of steam from hot water kills COVID-19		,0,4.2395186e-06,0.0,假新闻
" As per Aajtak news channel, PM Narendra Modi announced a shutdown of internet services for a week.		",0,3.876063e-06,0.0,假新闻
 Video of dead bodies being thrown into a mass grave in Italy.		,0,4.0113905e-06,0.0,假新闻
 The Spanish government stopped counting the dead from COVID-19 between March 6 and 9.		,0,3.7010009e-06,0.0,假新闻
 The Spanish president's wife and daughter went to Cuenca to quarantine.		,0,3.955309e-06,0.0,假新闻
 Spanish authorities are not arresting people who attend mass.		,0,4.0556606e-06,0.0,假新闻
 Nike is giving away free shoes because of the new coronavirus.		,0,4.169749e-06,0.0,假新闻
 The king of Spain can supposedly dissolve the congress and appoint an emergency government during the state of alarm.		,0,3.938424e-06,0.0,假新闻
 Sauna gives protection against COVID-19.		,0,4.28802e-06,0.0,假新闻
 Lemon and bicarbonate can cure coronavirus.		,0,4.2000206e-06,0.0,假新闻
 A set of claims passed as instructions to be followed during the COVID-19 pandemic period.		,0,4.412254e-06,0.0,假新闻
 Viral video shows a man having great difficulty breathing. Even the medical team keeps a safe distance from this man. These videos are shared as a patient suffering from COVID-19.		,0,4.4547546e-06,0.0,假新闻
" As per Home Ministry of India, sharing information related to the coronavirus is now a punishable offense.		",0,4.475014e-06,0.0,假新闻
" Two audio clips stating that the Mumbai police commissioner is going to enforce strict actions during the 21-day lockdown in India and that there will be a spike in cases after March 27, 2020.		",0,4.2902493e-06,0.0,假新闻
 PM Modi announced internet suspension due to viral fake news related to COVID-19.		,0,3.8623257e-06,0.0,假新闻
 Inhalation of hot steam can kill the novel coronavirus.		,0,4.148687e-06,0.0,假新闻
 Video of dead bodies being thrown into a mass grave in Italy.		,0,4.0113905e-06,0.0,假新闻
 The electromagnetic waves of 5G penetrate the cells and weaken the immune system.		,0,4.091206e-06,0.0,假新闻
 Here's the new certificate that the Ministry of the Interior is now requesting from citizens in order to leave their house.		,0,4.412679e-06,0.0,假新闻
